,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
18416,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18417,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18418,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18419,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,21.5972988139263,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18420,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18421,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18422,MM,Myanmar,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
18423,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18424,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18425,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18426,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18427,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18428,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,45.1503326089775,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18429,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18430,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18431,NA,Namibia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
18432,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18433,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18434,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18435,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18436,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18437,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18438,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18439,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18440,NR,Nauru,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
18441,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,South Asia,Lower middle income,IDA,85.3157,27.6939
18442,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,South Asia,Lower middle income,IDA,85.3157,27.6939
18443,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,South Asia,Lower middle income,IDA,85.3157,27.6939
18444,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,South Asia,Lower middle income,IDA,85.3157,27.6939
18445,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,South Asia,Lower middle income,IDA,85.3157,27.6939
18446,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,24.8208329609614,South Asia,Lower middle income,IDA,85.3157,27.6939
18447,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,South Asia,Lower middle income,IDA,85.3157,27.6939
18448,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,South Asia,Lower middle income,IDA,85.3157,27.6939
18449,NP,Nepal,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,South Asia,Lower middle income,IDA,85.3157,27.6939
18450,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18451,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18452,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18453,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18454,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18455,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,6.00082384419398,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18456,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18457,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18458,NL,Netherlands,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
18459,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18460,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18461,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18462,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18463,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18464,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18465,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18466,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18467,NC,New Caledonia,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
18468,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18469,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18470,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18471,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18472,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18473,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,4.35473043131918,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18474,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18475,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18476,NZ,New Zealand,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
18477,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18478,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18479,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2022,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18480,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2021,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18481,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2020,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18482,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2019,9.45054216988521,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18483,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2018,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18484,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2017,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18485,NI,Nicaragua,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2016,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
18486,NE,Niger,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2024,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
18487,NE,Niger,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2023,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
